,dateP,Location,confirmed cases,recoved cases,death cases,,DateP
11824,110,-4.0383 21.7587,894.6022,51.594086,3.8049045,,11-05-2020
11825,111,-4.0383 21.7587,928.6011,55.23001,3.9241874,,12-05-2020
11826,112,-4.0383 21.7587,962.59973,58.86594,4.0434666,,13-05-2020
11827,113,-4.0383 21.7587,996.5986,62.50191,4.1627483,,14-05-2020
11828,114,-4.0383 21.7587,1030.5944,66.137886,4.2820296,,15-05-2020
11829,115,-4.0383 21.7587,1064.5887,69.77385,4.401311,,16-05-2020
11830,116,-4.0383 21.7587,1099.6592,73.40963,4.5205917,,17-05-2020
11831,117,-4.0383 21.7587,1135.653,77.04559,4.6398726,,18-05-2020
11832,60,7.54 -5.5471,7.9673166,-0.000151262,0.000144468,,22-03-2020
11833,61,7.54 -5.5471,12.84137,-0.000151262,0.000144468,,23-03-2020
11834,62,7.54 -5.5471,17.7154,-0.000151262,0.000144468,,24-03-2020
11835,63,7.54 -5.5471,22.589447,-0.000151262,0.000144468,,25-03-2020
11836,64,7.54 -5.5471,27.463478,-0.000151262,0.000144468,,26-03-2020
11837,65,7.54 -5.5471,32.33753,-0.000151262,0.000144468,,27-03-2020
11838,66,7.54 -5.5471,39.730488,-0.000151262,0.000144468,,28-03-2020
11839,67,7.54 -5.5471,48.667732,-0.000151262,0.000144468,,29-03-2020
11840,68,7.54 -5.5471,57.604996,-0.000151262,0.000144468,,30-03-2020
11841,69,7.54 -5.5471,66.55066,-0.000151262,0.000144468,,31-03-2020
11842,70,7.54 -5.5471,75.55675,0.26347578,0.000144468,,01-04-2020
11843,71,7.54 -5.5471,84.56286,1.0486482,0.000144468,,02-04-2020
11844,72,7.54 -5.5471,93.56894,1.8338237,0.000144468,,03-04-2020
11845,73,7.54 -5.5471,102.57504,2.6189916,0.000144468,,04-04-2020
11846,74,7.54 -5.5471,111.581116,3.4041717,0.000144468,,05-04-2020
11847,75,7.54 -5.5471,120.587234,4.189337,0.041878317,,06-04-2020
11848,76,7.54 -5.5471,136.50917,4.974519,0.13115078,,07-04-2020
11849,77,7.54 -5.5471,153.98567,5.759704,0.22889209,,08-04-2020
11850,78,7.54 -5.5471,173.8921,6.544867,0.32815197,,09-04-2020
11851,79,7.54 -5.5471,194.73642,7.330035,0.42741418,,10-04-2020
11852,80,7.54 -5.5471,215.6487,8.115231,0.5215172,,11-04-2020
11853,81,7.54 -5.5471,236.5611,8.9004135,0.61433566,,12-04-2020
11854,82,7.54 -5.5471,257.47348,9.685594,0.70715207,,13-04-2020
11855,83,7.54 -5.5471,278.38577,10.470738,0.80003875,,14-04-2020
11856,84,7.54 -5.5471,299.2982,11.255906,0.90435255,,15-04-2020
11857,85,7.54 -5.5471,320.21054,12.041098,1.0135676,,16-04-2020
11858,86,7.54 -5.5471,341.12286,12.826261,1.1227843,,17-04-2020
11859,87,7.54 -5.5471,362.12833,13.611445,1.2320002,,18-04-2020
11860,88,7.54 -5.5471,383.45486,14.396617,1.3412166,,19-04-2020
11861,89,7.54 -5.5471,404.7814,15.181803,1.4504313,,20-04-2020
11862,90,7.54 -5.5471,426.108,15.966954,1.5596477,,21-04-2020
11863,91,7.54 -5.5471,448.22583,16.787638,1.6688638,,22-04-2020
11864,92,7.54 -5.5471,469.61844,18.31565,1.7780793,,23-04-2020
11865,93,7.54 -5.5471,490.8516,20.418905,1.8872956,,24-04-2020
11866,94,7.54 -5.5471,514.6372,22.93862,1.9965104,,25-04-2020
11867,95,7.54 -5.5471,540.4255,25.87142,2.105729,,26-04-2020
11868,96,7.54 -5.5471,566.214,28.804193,2.2178009,,27-04-2020
11869,97,7.54 -5.5471,591.3017,31.73701,2.3355696,,28-04-2020
11870,98,7.54 -5.5471,615.19714,34.66979,2.4533386,,29-04-2020
11871,99,7.54 -5.5471,639.6523,37.60264,2.5711079,,30-04-2020
11872,100,7.54 -5.5471,664.9035,40.535435,2.6888769,,01-05-2020
11873,101,7.54 -5.5471,690.1546,43.46819,2.806644,,02-05-2020
11874,102,7.54 -5.5471,716.6448,46.40097,2.924412,,03-05-2020
11875,103,7.54 -5.5471,746.0664,49.65467,3.042181,,04-05-2020
11876,104,7.54 -5.5471,775.4883,53.290604,3.159951,,05-05-2020
11877,105,7.54 -5.5471,807.96643,56.926506,3.2791579,,06-05-2020
11878,106,7.54 -5.5471,841.96545,60.562447,3.3984396,,07-05-2020
11879,107,7.54 -5.5471,875.96405,64.19839,3.5177193,,08-05-2020
11880,108,7.54 -5.5471,909.963,67.83431,3.6369996,,09-05-2020
11881,109,7.54 -5.5471,943.96185,71.47019,3.7562816,,10-05-2020
11882,110,7.54 -5.5471,977.7228,75.106125,3.8755639,,11-05-2020
11883,111,7.54 -5.5471,1011.55225,78.74208,3.9948463,,12-05-2020
11884,112,7.54 -5.5471,1047.4742,82.377975,4.114125,,13-05-2020
11885,113,7.54 -5.5471,1083.3961,86.013916,4.2334046,,14-05-2020
11886,114,7.54 -5.5471,1119.3186,89.649864,4.3526883,,15-05-2020
11887,115,7.54 -5.5471,1154.9928,93.28587,4.471968,,16-05-2020
11888,116,7.54 -5.5471,1187.8156,96.9217,4.5912504,,17-05-2020
11889,117,7.54 -5.5471,1221.6532,100.55762,4.7105317,,18-05-2020
11890,60,17.9 -62.8333,3.4614747,-0.000151262,0.000144468,,22-03-2020
11891,61,17.9 -62.8333,4.944765,-0.000151262,0.000144468,,23-03-2020
11892,62,17.9 -62.8333,6.4280524,-0.000151262,0.000144468,,24-03-2020
11893,63,17.9 -62.8333,7.9113526,-0.000151262,0.000144468,,25-03-2020
11894,64,17.9 -62.8333,11.894399,-0.000151262,0.000144468,,26-03-2020
11895,65,17.9 -62.8333,16.76843,-0.000151262,0.000144468,,27-03-2020
11896,66,17.9 -62.8333,21.64249,-0.000151262,0.000144468,,28-03-2020
11897,67,17.9 -62.8333,26.51651,-0.000151262,0.000144468,,29-03-2020
11898,68,17.9 -62.8333,31.39056,-0.000151262,0.000144468,,30-03-2020
11899,69,17.9 -62.8333,36.61567,-0.000151262,0.000144468,,31-03-2020
11900,70,17.9 -62.8333,45.552902,-0.000151262,0.000144468,,01-04-2020
11901,71,17.9 -62.8333,54.490166,-0.000151262,0.000144468,,02-04-2020
11902,72,17.9 -62.8333,63.42743,-0.000151262,0.000144468,,03-04-2020
11903,73,17.9 -62.8333,72.36464,-0.000151262,0.000144468,,04-04-2020
11904,74,17.9 -62.8333,81.30185,0.23050681,0.000144468,,05-04-2020
11905,75,17.9 -62.8333,90.23914,1.0156854,0.000144468,,06-04-2020
11906,76,17.9 -62.8333,99.17639,1.8008741,0.000144468,,07-04-2020
11907,77,17.9 -62.8333,108.11362,2.5860538,0.000144468,,08-04-2020
11908,78,17.9 -62.8333,117.05086,3.3712075,0.000144468,,09-04-2020
11909,79,17.9 -62.8333,125.988106,4.1563873,0.000144468,,10-04-2020
11910,80,17.9 -62.8333,135.56061,4.941571,0.000144468,,11-04-2020
11911,81,17.9 -62.8333,152.89867,5.7267437,0.091563344,,12-04-2020
11912,82,17.9 -62.8333,170.2368,6.511924,0.19953282,,13-04-2020
11913,83,17.9 -62.8333,189.41843,7.2970815,0.30750254,,14-04-2020
11914,84,17.9 -62.8333,210.04942,8.082247,0.4154722,,15-04-2020
11915,85,17.9 -62.8333,230.84218,8.867424,0.5234424,,16-04-2020
11916,86,17.9 -62.8333,251.6349,9.652607,0.63141143,,17-04-2020
11917,87,17.9 -62.8333,272.42776,10.437778,0.73938197,,18-04-2020
11918,88,17.9 -62.8333,293.22046,11.22295,0.84845936,,19-04-2020
11919,89,17.9 -62.8333,314.01324,12.008129,0.957675,,20-04-2020
11920,90,17.9 -62.8333,334.806,12.793299,1.0668916,,21-04-2020
11921,91,17.9 -62.8333,355.5988,13.578483,1.1761074,,22-04-2020
11922,92,17.9 -62.8333,376.3915,14.363684,1.2853237,,23-04-2020
11923,93,17.9 -62.8333,397.18427,15.148827,1.3945388,,24-04-2020
11924,94,17.9 -62.8333,417.97702,15.9340315,1.5037546,,25-04-2020
11925,95,17.9 -62.8333,438.7697,16.728064,1.612971,,26-04-2020
11926,96,17.9 -62.8333,459.0453,17.662985,1.7221854,,27-04-2020
11927,97,17.9 -62.8333,478.97464,19.218973,1.8314022,,28-04-2020
11928,98,17.9 -62.8333,500.07,21.362555,1.9406178,,29-04-2020
11929,99,17.9 -62.8333,521.2158,23.968231,2.0498333,,30-04-2020
11930,100,17.9 -62.8333,542.37366,26.901041,2.1633985,,01-05-2020
11931,101,17.9 -62.8333,567.25867,29.833797,2.281167,,02-05-2020
11932,102,17.9 -62.8333,592.7391,32.76666,2.398934,,03-05-2020
11933,103,17.9 -62.8333,616.5991,35.69946,2.5167027,,04-05-2020
11934,104,17.9 -62.8333,640.4947,38.632267,2.6344721,,05-05-2020
11935,105,17.9 -62.8333,664.3901,41.565056,2.7522414,,06-05-2020
11936,106,17.9 -62.8333,688.2854,44.497875,2.8700097,,07-05-2020
11937,107,17.9 -62.8333,713.1775,47.43071,2.9877768,,08-05-2020
11938,108,17.9 -62.8333,738.4286,50.569874,3.1055484,,09-05-2020
11939,109,17.9 -62.8333,765.9657,54.205795,3.2233167,,10-05-2020
11940,110,17.9 -62.8333,795.3873,57.841686,3.341086,,11-05-2020
11941,111,17.9 -62.8333,824.80896,61.477627,3.4595659,,12-05-2020
11942,112,17.9 -62.8333,857.90686,65.113525,3.5788476,,13-05-2020
11943,113,17.9 -62.8333,891.9055,68.74948,3.6981263,,14-05-2020
11944,114,17.9 -62.8333,925.9044,72.38545,3.8174105,,15-05-2020
11945,115,17.9 -62.8333,959.9031,76.02144,3.9366891,,16-05-2020
11946,116,17.9 -62.8333,993.90204,79.65728,4.0559688,,17-05-2020
11947,117,17.9 -62.8333,1027.9008,83.2932,4.175251,,18-05-2020
11948,60,18.1096 -77.2975,26.304924,-0.000151262,0.000144468,,22-03-2020
11949,61,18.1096 -77.2975,31.235435,-0.000151262,0.000144468,,23-03-2020
11950,62,18.1096 -77.2975,36.16594,-0.000151262,0.000144468,,24-03-2020
11951,63,18.1096 -77.2975,41.096424,-0.000151262,0.000144468,,25-03-2020
11952,64,18.1096 -77.2975,46.026943,-0.000151262,0.000144468,,26-03-2020
11953,65,18.1096 -77.2975,53.345524,-0.000151262,0.000144468,,27-03-2020
11954,66,18.1096 -77.2975,62.41979,-0.000151262,0.000144468,,28-03-2020
11955,67,18.1096 -77.2975,71.49405,-0.000151262,0.000144468,,29-03-2020
11956,68,18.1096 -77.2975,80.56831,-0.000151262,0.000144468,,30-03-2020
11957,69,18.1096 -77.2975,89.642586,-0.000151262,0.000144468,,31-03-2020
11958,70,18.1096 -77.2975,98.71684,-0.000151262,0.000144468,,01-04-2020
11959,71,18.1096 -77.2975,107.79114,0.36681348,0.07686523,,02-04-2020
11960,72,18.1096 -77.2975,116.86539,1.1519953,0.18001038,,03-04-2020
11961,73,18.1096 -77.2975,125.93021,1.9371761,0.2831562,,04-04-2020
11962,74,18.1096 -77.2975,134.9751,2.7223408,0.38630304,,05-04-2020
11963,75,18.1096 -77.2975,144.02003,3.5075138,0.4894497,,06-04-2020
11964,76,18.1096 -77.2975,154.94164,4.2926936,0.6003994,,07-04-2020
11965,77,18.1096 -77.2975,172.67247,5.077869,0.71085864,,08-04-2020
11966,78,18.1096 -77.2975,193.21646,5.863027,0.8188286,,09-04-2020
11967,79,18.1096 -77.2975,214.3419,6.648212,0.92679715,,10-04-2020
11968,80,18.1096 -77.2975,235.46724,7.433381,1.0347686,,11-04-2020
11969,81,18.1096 -77.2975,256.59262,8.218561,1.1435164,,12-04-2020
11970,82,18.1096 -77.2975,277.718,9.003743,1.2527323,,13-04-2020
11971,83,18.1096 -77.2975,297.33847,9.788899,1.3619483,,14-04-2020
11972,84,18.1096 -77.2975,316.86148,10.574064,1.4711628,,15-04-2020
11973,85,18.1096 -77.2975,336.38455,11.359261,1.5803789,,16-04-2020
11974,86,18.1096 -77.2975,355.90747,12.144421,1.6895959,,17-04-2020
11975,87,18.1096 -77.2975,375.43048,12.929608,1.7988118,,18-04-2020
11976,88,18.1096 -77.2975,395.0004,13.71478,1.9080276,,19-04-2020
11977,89,18.1096 -77.2975,414.6769,14.49996,2.0172431,,20-04-2020
11978,90,18.1096 -77.2975,432.80594,15.285137,2.1264598,,21-04-2020
11979,91,18.1096 -77.2975,450.935,16.070307,2.2356749,,22-04-2020
11980,92,18.1096 -77.2975,469.52597,16.972326,2.3448918,,23-04-2020
11981,93,18.1096 -77.2975,488.96628,18.517126,2.454107,,24-04-2020
11982,94,18.1096 -77.2975,508.4067,20.639072,2.5633225,,25-04-2020
11983,95,18.1096 -77.2975,527.84717,23.401659,2.6774666,,26-04-2020
11984,96,18.1096 -77.2975,547.2877,26.334402,2.7952347,,27-04-2020
11985,97,18.1096 -77.2975,566.72815,29.267248,2.9130032,,28-04-2020
11986,98,18.1096 -77.2975,586.1686,32.20001,3.0307744,,29-04-2020
11987,99,18.1096 -77.2975,609.8234,35.132893,3.1499102,,30-04-2020
11988,100,18.1096 -77.2975,633.54675,38.065678,3.2691896,,01-05-2020
11989,101,18.1096 -77.2975,657.2699,40.998444,3.3884704,,02-05-2020
11990,102,18.1096 -77.2975,680.99316,43.931232,3.507751,,03-05-2020
11991,103,18.1096 -77.2975,706.03577,46.864048,3.6270318,,04-05-2020
11992,104,18.1096 -77.2975,731.1104,50.350136,3.7463138,,05-05-2020
11993,105,18.1096 -77.2975,756.2062,53.98607,3.865595,,06-05-2020
11994,106,18.1096 -77.2975,784.25696,57.621983,3.9848769,,07-05-2020
11995,107,18.1096 -77.2975,813.5071,61.25795,4.104156,,08-05-2020
11996,108,18.1096 -77.2975,842.75714,64.89385,4.2234383,,09-05-2020
11997,109,18.1096 -77.2975,874.65125,68.52979,4.3427205,,10-05-2020
11998,110,18.1096 -77.2975,908.449,72.165634,4.462002,,11-05-2020
11999,111,18.1096 -77.2975,940.0318,75.8016,4.5812807,,12-05-2020
12000,112,18.1096 -77.2975,970.94415,79.43751,4.7005644,,13-05-2020
12001,113,18.1096 -77.2975,1001.8564,83.07345,4.81991,,14-05-2020
12002,114,18.1096 -77.2975,1032.7687,86.709404,4.9418526,,15-05-2020
12003,115,18.1096 -77.2975,1063.681,90.3454,5.063791,,16-05-2020
12004,116,18.1096 -77.2975,1091.855,93.98121,5.185733,,17-05-2020
12005,117,18.1096 -77.2975,1119.582,97.6172,5.3076735,,18-05-2020
12006,60,38.9637 35.2433,68.50147,-0.000151262,0.000144468,,22-03-2020
12007,61,38.9637 35.2433,78.97266,-0.000151262,0.000144468,,23-03-2020
12008,62,38.9637 35.2433,96.90848,-0.000151262,0.000144468,,24-03-2020
12009,63,38.9637 35.2433,115.99283,-0.000151262,0.000144468,,25-03-2020
12010,64,38.9637 35.2433,137.34312,-0.000151262,0.000144468,,26-03-2020
12011,65,38.9637 35.2433,158.69336,-0.000151262,0.001113625,,27-03-2020
12012,66,38.9637 35.2433,180.04356,-0.000151262,0.10425963,,28-03-2020
12013,67,38.9637 35.2433,201.39383,-0.000151262,0.20740391,,29-03-2020
12014,68,38.9637 35.2433,222.74403,-0.000151262,0.31055057,,30-03-2020
12015,69,38.9637 35.2433,244.09425,-0.000151262,0.4136968,,31-03-2020
12016,70,38.9637 35.2433,265.4445,-0.000151262,0.5239656,,01-04-2020
12017,71,38.9637 35.2433,286.79477,-0.000151262,0.6369725,,02-04-2020
12018,72,38.9637 35.2433,312.3301,-0.000151262,0.7499779,,03-04-2020
12019,73,38.9637 35.2433,339.18793,-0.000151262,0.8625288,,04-04-2020
12020,74,38.9637 35.2433,366.87436,0.74811673,0.97049904,,05-04-2020
12021,75,38.9637 35.2433,394.56094,1.5332797,1.0784688,,06-04-2020
12022,76,38.9637 35.2433,422.24734,2.3184516,1.1869692,,07-04-2020
12023,77,38.9637 35.2433,449.93375,3.103632,1.296186,,08-04-2020
12024,78,38.9637 35.2433,479.7915,3.8887985,1.4054004,,09-04-2020
12025,79,38.9637 35.2433,514.18933,4.673977,1.5146163,,10-04-2020
12026,80,38.9637 35.2433,553.5662,5.45916,1.6238326,,11-04-2020
12027,81,38.9637 35.2433,593.0122,6.244346,1.7330484,,12-04-2020
12028,82,38.9637 35.2433,630.7154,7.029505,1.8422643,,13-04-2020
12029,83,38.9637 35.2433,667.3625,7.8146696,1.9514796,,14-04-2020
12030,84,38.9637 35.2433,704.00977,8.599843,2.060696,,15-04-2020
12031,85,38.9637 35.2433,742.6983,9.385021,2.169912,,16-04-2020
12032,86,38.9637 35.2433,781.70013,10.170188,2.2791286,,17-04-2020
12033,87,38.9637 35.2433,818.12195,10.955367,2.3883445,,18-04-2020
12034,88,38.9637 35.2433,854.38403,11.740551,2.501884,,19-04-2020
12035,89,38.9637 35.2433,890.95844,12.525726,2.619651,,20-04-2020
12036,90,38.9637 35.2433,928.4473,13.310896,2.7374208,,21-04-2020
12037,91,38.9637 35.2433,965.935,14.096063,2.8551898,,22-04-2020
12038,92,38.9637 35.2433,1003.1555,14.881256,2.9729586,,23-04-2020
12039,93,38.9637 35.2433,1040.376,15.666425,3.0907276,,24-04-2020
12040,94,38.9637 35.2433,1077.5968,16.451609,3.2084959,,25-04-2020
12041,95,38.9637 35.2433,1114.8173,17.236778,3.3262653,,26-04-2020
12042,96,38.9637 35.2433,1150.1067,18.774645,3.4451597,,27-04-2020
12043,97,38.9637 35.2433,1184.0621,20.676945,3.5644426,,28-04-2020
12044,98,38.9637 35.2433,1218.0173,23.490925,3.6837244,,29-04-2020
12045,99,38.9637 35.2433,1251.9728,26.423765,3.8030052,,30-04-2020
12046,100,38.9637 35.2433,1285.9283,29.356571,3.9222887,,01-05-2020
12047,101,38.9637 35.2433,1319.8837,32.289356,4.041571,,02-05-2020
12048,102,38.9637 35.2433,1353.839,35.22215,4.160849,,03-05-2020
12049,103,38.9637 35.2433,1387.7941,38.15497,4.2801304,,04-05-2020
12050,104,38.9637 35.2433,1421.7496,41.08781,4.3994117,,05-05-2020
12051,105,38.9637 35.2433,1455.7052,44.02055,4.518693,,06-05-2020
12052,106,38.9637 35.2433,1489.6605,46.953415,4.6379747,,07-05-2020
12053,107,38.9637 35.2433,1525.1356,50.206738,4.7572556,,08-05-2020
12054,108,38.9637 35.2433,1564.6903,53.842636,4.8772173,,09-05-2020
12055,109,38.9637 35.2433,1606.2867,57.478573,4.999159,,10-05-2020
12056,110,38.9637 35.2433,1647.217,61.11447,5.1210976,,11-05-2020
12057,111,38.9637 35.2433,1685.8125,64.75041,5.2430396,,12-05-2020
12058,112,38.9637 35.2433,1724.4144,68.38629,5.3649817,,13-05-2020
12059,113,38.9637 35.2433,1763.165,72.02227,5.486918,,14-05-2020
12060,114,38.9637 35.2433,1801.9165,75.658226,5.6088595,,15-05-2020
12061,115,38.9637 35.2433,1840.6674,79.29423,5.7307997,,16-05-2020
12062,116,38.9637 35.2433,1881.0035,82.93004,5.8527393,,17-05-2020
12063,117,38.9637 35.2433,1923.9939,86.56594,5.9746814,,18-05-2020
12064,60,36.1408 -5.3536,11.402986,-0.000151262,0.000144468,,22-03-2020
12065,61,36.1408 -5.3536,16.27701,-0.000151262,0.000144468,,23-03-2020
12066,62,36.1408 -5.3536,21.151066,-0.000151262,0.000144468,,24-03-2020
12067,63,36.1408 -5.3536,26.0251,-0.000151262,0.000144468,,25-03-2020
12068,64,36.1408 -5.3536,30.899155,-0.000151262,0.000144468,,26-03-2020
12069,65,36.1408 -5.3536,37.562412,-0.000151262,0.000144468,,27-03-2020
12070,66,36.1408 -5.3536,46.499657,-0.000151262,0.000144468,,28-03-2020
12071,67,36.1408 -5.3536,55.436905,-0.000151262,0.000144468,,29-03-2020
12072,68,36.1408 -5.3536,64.374115,-0.000151262,0.000144468,,30-03-2020
12073,69,36.1408 -5.3536,73.311386,-0.000151262,0.000144468,,31-03-2020
12074,70,36.1408 -5.3536,82.305115,-0.000151262,0.000144468,,01-04-2020
12075,71,36.1408 -5.3536,91.3112,0.039075263,0.000144468,,02-04-2020
12076,72,36.1408 -5.3536,100.31729,0.82424664,0.000144468,,03-04-2020
12077,73,36.1408 -5.3536,109.32337,1.6094195,0.000144468,,04-04-2020
12078,74,36.1408 -5.3536,118.32947,2.3946092,0.000144468,,05-04-2020
12079,75,36.1408 -5.3536,132.32253,3.1797676,0.000144468,,06-04-2020
12080,76,36.1408 -5.3536,149.79906,3.964949,0.000144468,,07-04-2020
12081,77,36.1408 -5.3536,169.77342,4.750126,0.000144468,,08-04-2020
12082,78,36.1408 -5.3536,190.56621,5.535275,0.057977486,,09-04-2020
12083,79,36.1408 -5.3536,211.43643,6.3204613,0.16650541,,10-04-2020
12084,80,36.1408 -5.3536,232.34886,7.1056356,0.27447662,,11-04-2020
12085,81,36.1408 -5.3536,253.26125,7.8908186,0.38244566,,12-04-2020
12086,82,36.1408 -5.3536,274.17355,8.676006,0.49064222,,13-04-2020
12087,83,36.1408 -5.3536,295.0859,9.461148,0.5998573,,14-04-2020
12088,84,36.1408 -5.3536,315.99826,10.2463255,0.70907354,,15-04-2020
12089,85,36.1408 -5.3536,336.9106,11.03152,0.81828755,,16-04-2020
12090,86,36.1408 -5.3536,357.82297,11.816676,0.92750573,,17-04-2020
12091,87,36.1408 -5.3536,378.73532,12.601851,1.036721,,18-04-2020
12092,88,36.1408 -5.3536,399.6476,13.387041,1.1459376,,19-04-2020
12093,89,36.1408 -5.3536,420.338,14.172208,1.2551534,,20-04-2020
12094,90,36.1408 -5.3536,440.394,14.957389,1.3643689,,21-04-2020
12095,91,36.1408 -5.3536,461.14062,15.742553,1.473585,,22-04-2020
12096,92,36.1408 -5.3536,481.92667,16.530617,1.5828009,,23-04-2020
12097,93,36.1408 -5.3536,503.3896,17.772785,1.6920168,,24-04-2020
12098,94,36.1408 -5.3536,528.4347,19.522953,1.8012322,,25-04-2020
12099,95,36.1408 -5.3536,552.8416,21.831474,1.9168988,,26-04-2020
12100,96,36.1408 -5.3536,576.73706,24.614588,2.0346684,,27-04-2020
12101,97,36.1408 -5.3536,600.6325,27.547422,2.1524358,,28-04-2020
12102,98,36.1408 -5.3536,624.5281,30.480207,2.2702072,,29-04-2020
12103,99,36.1408 -5.3536,649.48816,33.413025,2.387975,,30-04-2020
12104,100,36.1408 -5.3536,674.73926,36.345833,2.5057433,,01-05-2020
12105,101,36.1408 -5.3536,699.9905,39.27863,2.6235125,,02-05-2020
12106,102,36.1408 -5.3536,729.20593,42.211464,2.7412777,,03-05-2020
12107,103,36.1408 -5.3536,758.6277,45.14425,2.8604321,,04-05-2020
12108,104,36.1408 -5.3536,789.8318,48.07705,2.9797149,,05-05-2020
12109,105,36.1408 -5.3536,823.8307,51.631805,3.0989969,,06-05-2020
12110,106,36.1408 -5.3536,857.8293,55.267765,3.2182777,,07-05-2020
12111,107,36.1408 -5.3536,891.8281,58.903717,3.3375595,,08-05-2020
12112,108,36.1408 -5.3536,925.8272,62.539623,3.4568403,,09-05-2020
12113,109,36.1408 -5.3536,959.78204,66.17549,3.5761206,,10-05-2020
12114,110,36.1408 -5.3536,993.5281,69.81139,3.6954036,,11-05-2020
12115,111,36.1408 -5.3536,1028.3164,73.447395,3.8146858,,12-05-2020
12116,112,36.1408 -5.3536,1064.2383,77.08324,3.933965,,13-05-2020
12117,113,36.1408 -5.3536,1100.1605,80.71925,4.053246,,14-05-2020
12118,114,36.1408 -5.3536,1134.1553,84.35515,4.1725273,,15-05-2020
12119,115,36.1408 -5.3536,1166.9777,87.99115,4.2918077,,16-05-2020
12120,116,36.1408 -5.3536,1200.3754,91.62697,4.411088,,17-05-2020
12121,117,36.1408 -5.3536,1234.2494,95.26293,4.530371,,18-05-2020
12122,60,47.6477 -122.6413,0.000138035,-0.000151262,0.000144468,,22-03-2020
12123,61,47.6477 -122.6413,0.33367974,-0.000151262,0.000144468,,23-03-2020
12124,62,47.6477 -122.6413,1.8169711,-0.000151262,0.000144468,,24-03-2020
12125,63,47.6477 -122.6413,3.3002615,-0.000151262,0.000144468,,25-03-2020
12126,64,47.6477 -122.6413,4.7835565,-0.000151262,0.000144468,,26-03-2020
12127,65,47.6477 -122.6413,6.6492023,-0.000151262,0.000144468,,27-03-2020
12128,66,47.6477 -122.6413,11.523251,-0.000151262,0.000144468,,28-03-2020
12129,67,47.6477 -122.6413,16.397278,-0.000151262,0.000144468,,29-03-2020
12130,68,47.6477 -122.6413,21.271332,-0.000151262,0.000144468,,30-03-2020
12131,69,47.6477 -122.6413,26.14537,-0.000151262,0.000144468,,31-03-2020
12132,70,47.6477 -122.6413,32.99517,-0.000151262,0.000144468,,01-04-2020
12133,71,47.6477 -122.6413,41.93241,-0.000151262,0.000144468,,02-04-2020
12134,72,47.6477 -122.6413,50.869637,-0.000151262,0.000144468,,03-04-2020
12135,73,47.6477 -122.6413,59.806885,-0.000151262,0.000144468,,04-04-2020
12136,74,47.6477 -122.6413,68.74415,0.3255073,0.000144468,,05-04-2020
12137,75,47.6477 -122.6413,77.6814,1.1106702,0.000144468,,06-04-2020
12138,76,47.6477 -122.6413,86.61862,1.8958604,0.000144468,,07-04-2020
12139,77,47.6477 -122.6413,95.55588,2.681021,0.000144468,,08-04-2020
12140,78,47.6477 -122.6413,104.49313,3.4662013,0.011243423,,09-04-2020
12141,79,47.6477 -122.6413,113.43036,4.2513804,0.12118594,,10-04-2020
12142,80,47.6477 -122.6413,124.99268,5.0365486,0.22915584,,11-04-2020
12143,81,47.6477 -122.6413,142.46922,5.82175,0.337126,,12-04-2020
