,DateP,confirmed cases,recoved cases,death cases,Long,Lat
17793,06-05-2020,574,55,3,-86.1752,39.8362
17794,07-05-2020,600,59,3,-86.1752,39.8362
17795,08-05-2020,626,62,3,-86.1752,39.8362
17796,09-05-2020,651,66,3,-86.1752,39.8362
17797,10-05-2020,677,69,3,-86.1752,39.8362
17798,11-05-2020,702,73,3,-86.1752,39.8362
17799,12-05-2020,726,77,4,-86.1752,39.8362
17800,13-05-2020,751,80,4,-86.1752,39.8362
17801,14-05-2020,778,84,4,-86.1752,39.8362
17802,15-05-2020,807,88,4,-86.1752,39.8362
17803,16-05-2020,836,91,4,-86.1752,39.8362
17804,17-05-2020,868,95,4,-86.1752,39.8362
17805,18-05-2020,902,99,4,-86.1752,39.8362
17806,22-03-2020,0,0,0,-71.2874,42.4672
17807,23-03-2020,0,0,0,-71.2874,42.4672
17808,24-03-2020,0,0,0,-71.2874,42.4672
17809,25-03-2020,1,0,0,-71.2874,42.4672
17810,26-03-2020,3,0,0,-71.2874,42.4672
17811,27-03-2020,4,0,0,-71.2874,42.4672
17812,28-03-2020,6,0,0,-71.2874,42.4672
17813,29-03-2020,8,0,0,-71.2874,42.4672
17814,30-03-2020,13,0,0,-71.2874,42.4672
17815,31-03-2020,18,0,0,-71.2874,42.4672
17816,01-04-2020,23,0,0,-71.2874,42.4672
17817,02-04-2020,28,0,0,-71.2874,42.4672
17818,03-04-2020,35,0,0,-71.2874,42.4672
17819,04-04-2020,44,0,0,-71.2874,42.4672
17820,05-04-2020,53,1,0,-71.2874,42.4672
17821,06-04-2020,62,2,0,-71.2874,42.4672
17822,07-04-2020,70,3,0,-71.2874,42.4672
17823,08-04-2020,79,3,0,-71.2874,42.4672
17824,09-04-2020,88,4,0,-71.2874,42.4672
17825,10-04-2020,97,5,0,-71.2874,42.4672
17826,11-04-2020,106,6,0,-71.2874,42.4672
17827,12-04-2020,115,6,0,-71.2874,42.4672
17828,13-04-2020,124,7,0,-71.2874,42.4672
17829,14-04-2020,139,8,1,-71.2874,42.4672
17830,15-04-2020,156,9,1,-71.2874,42.4672
17831,16-04-2020,174,10,1,-71.2874,42.4672
17832,17-04-2020,193,10,1,-71.2874,42.4672
17833,18-04-2020,214,11,1,-71.2874,42.4672
17834,19-04-2020,235,12,1,-71.2874,42.4672
17835,20-04-2020,256,13,1,-71.2874,42.4672
17836,21-04-2020,277,14,1,-71.2874,42.4672
17837,22-04-2020,297,14,1,-71.2874,42.4672
17838,23-04-2020,318,15,2,-71.2874,42.4672
17839,24-04-2020,339,16,2,-71.2874,42.4672
17840,25-04-2020,360,17,2,-71.2874,42.4672
17841,26-04-2020,381,18,2,-71.2874,42.4672
17842,27-04-2020,402,20,2,-71.2874,42.4672
17843,28-04-2020,423,22,2,-71.2874,42.4672
17844,29-04-2020,444,25,2,-71.2874,42.4672
17845,30-04-2020,464,28,2,-71.2874,42.4672
17846,01-05-2020,486,31,2,-71.2874,42.4672
17847,02-05-2020,509,34,3,-71.2874,42.4672
17848,03-05-2020,535,37,3,-71.2874,42.4672
17849,04-05-2020,563,40,3,-71.2874,42.4672
17850,05-05-2020,588,43,3,-71.2874,42.4672
17851,06-05-2020,614,46,3,-71.2874,42.4672
17852,07-05-2020,640,49,3,-71.2874,42.4672
17853,08-05-2020,665,53,3,-71.2874,42.4672
17854,09-05-2020,691,56,3,-71.2874,42.4672
17855,10-05-2020,717,60,4,-71.2874,42.4672
17856,11-05-2020,745,64,4,-71.2874,42.4672
17857,12-05-2020,774,67,4,-71.2874,42.4672
17858,13-05-2020,803,71,4,-71.2874,42.4672
17859,14-05-2020,837,75,4,-71.2874,42.4672
17860,15-05-2020,871,78,4,-71.2874,42.4672
17861,16-05-2020,905,82,4,-71.2874,42.4672
17862,17-05-2020,939,86,4,-71.2874,42.4672
17863,18-05-2020,973,89,4,-71.2874,42.4672
17864,22-03-2020,0,0,0,-73.5594,40.6546
17865,23-03-2020,0,0,0,-73.5594,40.6546
17866,24-03-2020,0,0,0,-73.5594,40.6546
17867,25-03-2020,0,0,0,-73.5594,40.6546
17868,26-03-2020,0,0,0,-73.5594,40.6546
17869,27-03-2020,1,0,0,-73.5594,40.6546
17870,28-03-2020,3,0,0,-73.5594,40.6546
17871,29-03-2020,4,0,0,-73.5594,40.6546
17872,30-03-2020,6,0,0,-73.5594,40.6546
17873,31-03-2020,8,0,0,-73.5594,40.6546
17874,01-04-2020,13,0,0,-73.5594,40.6546
17875,02-04-2020,18,0,0,-73.5594,40.6546
17876,03-04-2020,23,0,0,-73.5594,40.6546
17877,04-04-2020,28,1,0,-73.5594,40.6546
17878,05-04-2020,34,1,0,-73.5594,40.6546
17879,06-04-2020,43,2,0,-73.5594,40.6546
17880,07-04-2020,52,3,0,-73.5594,40.6546
17881,08-04-2020,61,4,0,-73.5594,40.6546
17882,09-04-2020,70,5,0,-73.5594,40.6546
17883,10-04-2020,79,5,0,-73.5594,40.6546
17884,11-04-2020,88,6,0,-73.5594,40.6546
17885,12-04-2020,97,7,0,-73.5594,40.6546
17886,13-04-2020,106,8,1,-73.5594,40.6546
17887,14-04-2020,115,8,1,-73.5594,40.6546
17888,15-04-2020,124,9,1,-73.5594,40.6546
17889,16-04-2020,136,10,1,-73.5594,40.6546
17890,17-04-2020,153,11,1,-73.5594,40.6546
17891,18-04-2020,170,12,1,-73.5594,40.6546
17892,19-04-2020,188,12,1,-73.5594,40.6546
17893,20-04-2020,208,13,1,-73.5594,40.6546
17894,21-04-2020,228,14,1,-73.5594,40.6546
17895,22-04-2020,249,15,2,-73.5594,40.6546
17896,23-04-2020,270,16,2,-73.5594,40.6546
17897,24-04-2020,291,16,2,-73.5594,40.6546
17898,25-04-2020,312,17,2,-73.5594,40.6546
17899,26-04-2020,333,19,2,-73.5594,40.6546
17900,27-04-2020,355,21,2,-73.5594,40.6546
17901,28-04-2020,376,24,2,-73.5594,40.6546
17902,29-04-2020,397,27,2,-73.5594,40.6546
17903,30-04-2020,418,30,2,-73.5594,40.6546
17904,01-05-2020,439,32,3,-73.5594,40.6546
17905,02-05-2020,461,35,3,-73.5594,40.6546
17906,03-05-2020,482,38,3,-73.5594,40.6546
17907,04-05-2020,504,41,3,-73.5594,40.6546
17908,05-05-2020,527,44,3,-73.5594,40.6546
17909,06-05-2020,555,47,3,-73.5594,40.6546
17910,07-05-2020,582,50,3,-73.5594,40.6546
17911,08-05-2020,608,54,3,-73.5594,40.6546
17912,09-05-2020,634,58,4,-73.5594,40.6546
17913,10-05-2020,660,61,4,-73.5594,40.6546
17914,11-05-2020,685,65,4,-73.5594,40.6546
17915,12-05-2020,711,69,4,-73.5594,40.6546
17916,13-05-2020,738,72,4,-73.5594,40.6546
17917,14-05-2020,767,76,4,-73.5594,40.6546
17918,15-05-2020,796,80,4,-73.5594,40.6546
17919,16-05-2020,826,83,4,-73.5594,40.6546
17920,17-05-2020,860,87,4,-73.5594,40.6546
17921,18-05-2020,894,90,5,-73.5594,40.6546
17922,22-03-2020,0,0,0,-93.0616,44.9964
17923,23-03-2020,0,0,0,-93.0616,44.9964
17924,24-03-2020,0,0,0,-93.0616,44.9964
17925,25-03-2020,0,0,0,-93.0616,44.9964
17926,26-03-2020,1,0,0,-93.0616,44.9964
17927,27-03-2020,3,0,0,-93.0616,44.9964
17928,28-03-2020,4,0,0,-93.0616,44.9964
17929,29-03-2020,6,0,0,-93.0616,44.9964
17930,30-03-2020,9,0,0,-93.0616,44.9964
17931,31-03-2020,14,0,0,-93.0616,44.9964
17932,01-04-2020,18,0,0,-93.0616,44.9964
17933,02-04-2020,23,0,0,-93.0616,44.9964
17934,03-04-2020,28,0,0,-93.0616,44.9964
17935,04-04-2020,35,0,0,-93.0616,44.9964
17936,05-04-2020,44,0,0,-93.0616,44.9964
17937,06-04-2020,53,1,0,-93.0616,44.9964
17938,07-04-2020,62,1,0,-93.0616,44.9964
17939,08-04-2020,71,2,0,-93.0616,44.9964
17940,09-04-2020,79,3,0,-93.0616,44.9964
17941,10-04-2020,88,4,0,-93.0616,44.9964
17942,11-04-2020,97,5,0,-93.0616,44.9964
17943,12-04-2020,106,5,0,-93.0616,44.9964
17944,13-04-2020,115,6,1,-93.0616,44.9964
17945,14-04-2020,124,7,1,-93.0616,44.9964
17946,15-04-2020,137,8,1,-93.0616,44.9964
17947,16-04-2020,154,9,1,-93.0616,44.9964
17948,17-04-2020,171,9,1,-93.0616,44.9964
17949,18-04-2020,189,10,1,-93.0616,44.9964
17950,19-04-2020,210,11,1,-93.0616,44.9964
17951,20-04-2020,231,12,1,-93.0616,44.9964
17952,21-04-2020,251,12,1,-93.0616,44.9964
17953,22-04-2020,272,13,2,-93.0616,44.9964
17954,23-04-2020,293,14,2,-93.0616,44.9964
17955,24-04-2020,313,15,2,-93.0616,44.9964
17956,25-04-2020,334,16,2,-93.0616,44.9964
17957,26-04-2020,356,16,2,-93.0616,44.9964
17958,27-04-2020,377,17,2,-93.0616,44.9964
17959,28-04-2020,398,19,2,-93.0616,44.9964
17960,29-04-2020,419,21,2,-93.0616,44.9964
17961,30-04-2020,441,23,2,-93.0616,44.9964
17962,01-05-2020,462,26,3,-93.0616,44.9964
17963,02-05-2020,483,29,3,-93.0616,44.9964
17964,03-05-2020,506,32,3,-93.0616,44.9964
17965,04-05-2020,530,35,3,-93.0616,44.9964
17966,05-05-2020,557,38,3,-93.0616,44.9964
17967,06-05-2020,583,41,3,-93.0616,44.9964
17968,07-05-2020,609,44,3,-93.0616,44.9964
17969,08-05-2020,635,47,3,-93.0616,44.9964
17970,09-05-2020,660,50,4,-93.0616,44.9964
17971,10-05-2020,686,54,4,-93.0616,44.9964
17972,11-05-2020,713,57,4,-93.0616,44.9964
17973,12-05-2020,739,61,4,-93.0616,44.9964
17974,13-05-2020,767,65,4,-93.0616,44.9964
17975,14-05-2020,796,68,4,-93.0616,44.9964
17976,15-05-2020,827,72,4,-93.0616,44.9964
17977,16-05-2020,861,76,4,-93.0616,44.9964
17978,17-05-2020,895,79,4,-93.0616,44.9964
17979,18-05-2020,929,83,5,-93.0616,44.9964
17980,22-03-2020,0,0,0,-119.6035,40.5608
17981,23-03-2020,0,0,0,-119.6035,40.5608
17982,24-03-2020,0,0,0,-119.6035,40.5608
17983,25-03-2020,1,0,0,-119.6035,40.5608
17984,26-03-2020,2,0,0,-119.6035,40.5608
17985,27-03-2020,4,0,0,-119.6035,40.5608
17986,28-03-2020,5,0,0,-119.6035,40.5608
17987,29-03-2020,7,0,0,-119.6035,40.5608
17988,30-03-2020,10,0,0,-119.6035,40.5608
17989,31-03-2020,15,0,0,-119.6035,40.5608
17990,01-04-2020,20,1,0,-119.6035,40.5608
17991,02-04-2020,25,2,0,-119.6035,40.5608
17992,03-04-2020,29,3,0,-119.6035,40.5608
17993,04-04-2020,36,3,0,-119.6035,40.5608
17994,05-04-2020,45,4,0,-119.6035,40.5608
17995,06-04-2020,54,5,0,-119.6035,40.5608
17996,07-04-2020,63,6,0,-119.6035,40.5608
17997,08-04-2020,72,6,0,-119.6035,40.5608
17998,09-04-2020,81,7,0,-119.6035,40.5608
17999,10-04-2020,90,8,0,-119.6035,40.5608
18000,11-04-2020,99,9,0,-119.6035,40.5608
18001,12-04-2020,108,10,1,-119.6035,40.5608
18002,13-04-2020,116,10,1,-119.6035,40.5608
18003,14-04-2020,125,11,1,-119.6035,40.5608
18004,15-04-2020,137,12,1,-119.6035,40.5608
18005,16-04-2020,154,13,1,-119.6035,40.5608
18006,17-04-2020,172,14,1,-119.6035,40.5608
18007,18-04-2020,189,14,1,-119.6035,40.5608
18008,19-04-2020,210,15,1,-119.6035,40.5608
18009,20-04-2020,230,16,1,-119.6035,40.5608
18010,21-04-2020,251,17,2,-119.6035,40.5608
18011,22-04-2020,272,18,2,-119.6035,40.5608
18012,23-04-2020,293,20,2,-119.6035,40.5608
18013,24-04-2020,313,22,2,-119.6035,40.5608
18014,25-04-2020,334,25,2,-119.6035,40.5608
18015,26-04-2020,355,27,2,-119.6035,40.5608
18016,27-04-2020,376,30,2,-119.6035,40.5608
18017,28-04-2020,397,33,2,-119.6035,40.5608
18018,29-04-2020,418,36,2,-119.6035,40.5608
18019,30-04-2020,440,39,3,-119.6035,40.5608
18020,01-05-2020,461,42,3,-119.6035,40.5608
18021,02-05-2020,482,45,3,-119.6035,40.5608
18022,03-05-2020,504,47,3,-119.6035,40.5608
18023,04-05-2020,527,50,3,-119.6035,40.5608
18024,05-05-2020,553,54,3,-119.6035,40.5608
18025,06-05-2020,579,57,3,-119.6035,40.5608
18026,07-05-2020,604,61,3,-119.6035,40.5608
18027,08-05-2020,630,65,3,-119.6035,40.5608
18028,09-05-2020,656,68,4,-119.6035,40.5608
18029,10-05-2020,681,72,4,-119.6035,40.5608
18030,11-05-2020,707,76,4,-119.6035,40.5608
18031,12-05-2020,733,79,4,-119.6035,40.5608
18032,13-05-2020,759,83,4,-119.6035,40.5608
18033,14-05-2020,789,86,4,-119.6035,40.5608
18034,15-05-2020,818,90,4,-119.6035,40.5608
18035,16-05-2020,850,94,4,-119.6035,40.5608
18036,17-05-2020,884,97,5,-119.6035,40.5608
18037,18-05-2020,918,101,5,-119.6035,40.5608
18038,22-03-2020,0,0,0,-75.2479,41.6739
18039,23-03-2020,0,0,0,-75.2479,41.6739
18040,24-03-2020,0,0,0,-75.2479,41.6739
18041,25-03-2020,2,0,0,-75.2479,41.6739
18042,26-03-2020,3,0,0,-75.2479,41.6739
18043,27-03-2020,5,0,0,-75.2479,41.6739
18044,28-03-2020,6,0,0,-75.2479,41.6739
18045,29-03-2020,9,0,0,-75.2479,41.6739
18046,30-03-2020,13,0,0,-75.2479,41.6739
18047,31-03-2020,18,0,0,-75.2479,41.6739
18048,01-04-2020,23,0,0,-75.2479,41.6739
18049,02-04-2020,28,0,0,-75.2479,41.6739
18050,03-04-2020,33,0,0,-75.2479,41.6739
18051,04-04-2020,42,1,0,-75.2479,41.6739
18052,05-04-2020,51,1,0,-75.2479,41.6739
18053,06-04-2020,60,2,0,-75.2479,41.6739
18054,07-04-2020,69,3,0,-75.2479,41.6739
18055,08-04-2020,78,4,0,-75.2479,41.6739
18056,09-04-2020,87,4,0,-75.2479,41.6739
18057,10-04-2020,96,5,0,-75.2479,41.6739
18058,11-04-2020,105,6,1,-75.2479,41.6739
18059,12-04-2020,114,7,1,-75.2479,41.6739
18060,13-04-2020,123,8,1,-75.2479,41.6739
18061,14-04-2020,134,8,1,-75.2479,41.6739
18062,15-04-2020,151,9,1,-75.2479,41.6739
18063,16-04-2020,169,10,1,-75.2479,41.6739
18064,17-04-2020,187,11,1,-75.2479,41.6739
18065,18-04-2020,207,12,1,-75.2479,41.6739
18066,19-04-2020,228,12,1,-75.2479,41.6739
18067,20-04-2020,249,13,1,-75.2479,41.6739
18068,21-04-2020,269,14,2,-75.2479,41.6739
18069,22-04-2020,290,15,2,-75.2479,41.6739
18070,23-04-2020,311,15,2,-75.2479,41.6739
18071,24-04-2020,332,16,2,-75.2479,41.6739
18072,25-04-2020,353,17,2,-75.2479,41.6739
18073,26-04-2020,374,18,2,-75.2479,41.6739
18074,27-04-2020,395,20,2,-75.2479,41.6739
18075,28-04-2020,416,22,2,-75.2479,41.6739
18076,29-04-2020,437,25,2,-75.2479,41.6739
18077,30-04-2020,459,28,3,-75.2479,41.6739
18078,01-05-2020,480,31,3,-75.2479,41.6739
18079,02-05-2020,502,34,3,-75.2479,41.6739
18080,03-05-2020,525,37,3,-75.2479,41.6739
18081,04-05-2020,552,40,3,-75.2479,41.6739
18082,05-05-2020,577,43,3,-75.2479,41.6739
18083,06-05-2020,603,46,3,-75.2479,41.6739
18084,07-05-2020,629,49,3,-75.2479,41.6739
18085,08-05-2020,655,52,4,-75.2479,41.6739
18086,09-05-2020,680,55,4,-75.2479,41.6739
18087,10-05-2020,706,59,4,-75.2479,41.6739
18088,11-05-2020,731,63,4,-75.2479,41.6739
18089,12-05-2020,759,66,4,-75.2479,41.6739
18090,13-05-2020,789,70,4,-75.2479,41.6739
18091,14-05-2020,818,74,4,-75.2479,41.6739
18092,15-05-2020,852,77,4,-75.2479,41.6739
18093,16-05-2020,886,81,5,-75.2479,41.6739
18094,17-05-2020,920,84,5,-75.2479,41.6739
18095,18-05-2020,954,88,5,-75.2479,41.6739
18096,22-03-2020,0,0,0,-121.9018,38.7646
18097,23-03-2020,0,0,0,-121.9018,38.7646
18098,24-03-2020,0,0,0,-121.9018,38.7646
18099,25-03-2020,1,0,0,-121.9018,38.7646
18100,26-03-2020,2,0,0,-121.9018,38.7646
18101,27-03-2020,4,0,0,-121.9018,38.7646
18102,28-03-2020,5,0,0,-121.9018,38.7646
18103,29-03-2020,7,0,0,-121.9018,38.7646
18104,30-03-2020,10,0,0,-121.9018,38.7646
18105,31-03-2020,15,0,0,-121.9018,38.7646
18106,01-04-2020,20,0,0,-121.9018,38.7646
18107,02-04-2020,25,0,0,-121.9018,38.7646
18108,03-04-2020,30,1,0,-121.9018,38.7646
18109,04-04-2020,39,1,0,-121.9018,38.7646
18110,05-04-2020,48,2,0,-121.9018,38.7646
18111,06-04-2020,56,3,0,-121.9018,38.7646
18112,07-04-2020,65,4,0,-121.9018,38.7646
18113,08-04-2020,74,4,0,-121.9018,38.7646
18114,09-04-2020,83,5,0,-121.9018,38.7646
18115,10-04-2020,92,6,0,-121.9018,38.7646
18116,11-04-2020,101,7,1,-121.9018,38.7646
18117,12-04-2020,110,8,1,-121.9018,38.7646
18118,13-04-2020,119,8,1,-121.9018,38.7646
18119,14-04-2020,129,9,1,-121.9018,38.7646
18120,15-04-2020,146,10,1,-121.9018,38.7646
18121,16-04-2020,163,11,1,-121.9018,38.7646
18122,17-04-2020,181,12,1,-121.9018,38.7646
18123,18-04-2020,201,12,1,-121.9018,38.7646
18124,19-04-2020,222,13,1,-121.9018,38.7646
18125,20-04-2020,242,14,1,-121.9018,38.7646
18126,21-04-2020,263,15,2,-121.9018,38.7646
18127,22-04-2020,284,15,2,-121.9018,38.7646
18128,23-04-2020,304,16,2,-121.9018,38.7646
18129,24-04-2020,325,17,2,-121.9018,38.7646
18130,25-04-2020,346,19,2,-121.9018,38.7646
18131,26-04-2020,367,20,2,-121.9018,38.7646
18132,27-04-2020,388,23,2,-121.9018,38.7646
18133,28-04-2020,408,26,2,-121.9018,38.7646
18134,29-04-2020,429,29,2,-121.9018,38.7646
18135,30-04-2020,450,32,3,-121.9018,38.7646
18136,01-05-2020,471,35,3,-121.9018,38.7646
18137,02-05-2020,493,38,3,-121.9018,38.7646
18138,03-05-2020,516,41,3,-121.9018,38.7646
18139,04-05-2020,544,44,3,-121.9018,38.7646
18140,05-05-2020,570,47,3,-121.9018,38.7646
18141,06-05-2020,596,50,3,-121.9018,38.7646
18142,07-05-2020,622,54,3,-121.9018,38.7646
18143,08-05-2020,648,57,4,-121.9018,38.7646
18144,09-05-2020,673,61,4,-121.9018,38.7646
18145,10-05-2020,699,65,4,-121.9018,38.7646
18146,11-05-2020,724,68,4,-121.9018,38.7646
18147,12-05-2020,754,72,4,-121.9018,38.7646
18148,13-05-2020,783,75,4,-121.9018,38.7646
18149,14-05-2020,815,79,4,-121.9018,38.7646
18150,15-05-2020,849,83,4,-121.9018,38.7646
18151,16-05-2020,883,86,5,-121.9018,38.7646
18152,17-05-2020,917,90,5,-121.9018,38.7646
18153,18-05-2020,951,94,5,-121.9018,38.7646
18154,22-03-2020,0,0,0,-121.9552,37.3541
18155,23-03-2020,0,0,0,-121.9552,37.3541
18156,24-03-2020,0,0,0,-121.9552,37.3541
18157,25-03-2020,1,0,0,-121.9552,37.3541
18158,26-03-2020,3,0,0,-121.9552,37.3541
18159,27-03-2020,4,0,0,-121.9552,37.3541
18160,28-03-2020,6,0,0,-121.9552,37.3541
18161,29-03-2020,7,0,0,-121.9552,37.3541
18162,30-03-2020,11,0,0,-121.9552,37.3541
18163,31-03-2020,16,0,0,-121.9552,37.3541
18164,01-04-2020,21,0,0,-121.9552,37.3541
18165,02-04-2020,26,0,0,-121.9552,37.3541
18166,03-04-2020,31,0,0,-121.9552,37.3541
18167,04-04-2020,37,0,0,-121.9552,37.3541
18168,05-04-2020,46,1,0,-121.9552,37.3541
18169,06-04-2020,54,2,0,-121.9552,37.3541
18170,07-04-2020,63,2,0,-121.9552,37.3541
18171,08-04-2020,72,3,0,-121.9552,37.3541
18172,09-04-2020,81,4,0,-121.9552,37.3541
18173,10-04-2020,90,5,0,-121.9552,37.3541
18174,11-04-2020,99,6,0,-121.9552,37.3541
18175,12-04-2020,108,6,0,-121.9552,37.3541
18176,13-04-2020,117,7,0,-121.9552,37.3541
18177,14-04-2020,126,8,1,-121.9552,37.3541
18178,15-04-2020,135,9,1,-121.9552,37.3541
18179,16-04-2020,152,9,1,-121.9552,37.3541
18180,17-04-2020,169,10,1,-121.9552,37.3541
18181,18-04-2020,187,11,1,-121.9552,37.3541
18182,19-04-2020,207,12,1,-121.9552,37.3541
18183,20-04-2020,228,13,1,-121.9552,37.3541
18184,21-04-2020,249,13,1,-121.9552,37.3541
18185,22-04-2020,270,14,1,-121.9552,37.3541
18186,23-04-2020,291,15,2,-121.9552,37.3541
18187,24-04-2020,311,16,2,-121.9552,37.3541
18188,25-04-2020,332,17,2,-121.9552,37.3541
18189,26-04-2020,353,18,2,-121.9552,37.3541
18190,27-04-2020,374,19,2,-121.9552,37.3541
18191,28-04-2020,395,21,2,-121.9552,37.3541
18192,29-04-2020,415,24,2,-121.9552,37.3541
18193,30-04-2020,436,27,2,-121.9552,37.3541
18194,01-05-2020,457,30,2,-121.9552,37.3541
18195,02-05-2020,478,33,3,-121.9552,37.3541
18196,03-05-2020,499,36,3,-121.9552,37.3541
18197,04-05-2020,522,39,3,-121.9552,37.3541
18198,05-05-2020,544,42,3,-121.9552,37.3541
18199,06-05-2020,567,45,3,-121.9552,37.3541
18200,07-05-2020,593,48,3,-121.9552,37.3541
18201,08-05-2020,619,51,3,-121.9552,37.3541
18202,09-05-2020,644,55,3,-121.9552,37.3541
18203,10-05-2020,670,58,4,-121.9552,37.3541
18204,11-05-2020,695,62,4,-121.9552,37.3541
18205,12-05-2020,719,66,4,-121.9552,37.3541
18206,13-05-2020,744,69,4,-121.9552,37.3541
18207,14-05-2020,769,73,4,-121.9552,37.3541
18208,15-05-2020,798,76,4,-121.9552,37.3541
18209,16-05-2020,827,80,4,-121.9552,37.3541
18210,17-05-2020,856,84,4,-121.9552,37.3541
18211,18-05-2020,890,87,4,-121.9552,37.3541
18212,22-03-2020,0,0,0,-115.094,36.0796
18213,23-03-2020,0,0,0,-115.094,36.0796
18214,24-03-2020,2,0,0,-115.094,36.0796
18215,25-03-2020,3,0,0,-115.094,36.0796
18216,26-03-2020,5,0,0,-115.094,36.0796
18217,27-03-2020,6,0,0,-115.094,36.0796
18218,28-03-2020,8,0,0,-115.094,36.0796
18219,29-03-2020,13,0,0,-115.094,36.0796
18220,30-03-2020,18,0,0,-115.094,36.0796
18221,31-03-2020,23,0,0,-115.094,36.0796
18222,01-04-2020,28,0,0,-115.094,36.0796
18223,02-04-2020,32,1,0,-115.094,36.0796
18224,03-04-2020,40,2,0,-115.094,36.0796
18225,04-04-2020,49,3,0,-115.094,36.0796
18226,05-04-2020,58,3,0,-115.094,36.0796
18227,06-04-2020,67,4,0,-115.094,36.0796
18228,07-04-2020,76,5,0,-115.094,36.0796
18229,08-04-2020,85,6,0,-115.094,36.0796
18230,09-04-2020,94,7,0,-115.094,36.0796
18231,10-04-2020,103,7,0,-115.094,36.0796
18232,11-04-2020,112,8,0,-115.094,36.0796
18233,12-04-2020,121,9,1,-115.094,36.0796
18234,13-04-2020,130,10,1,-115.094,36.0796
18235,14-04-2020,146,11,1,-115.094,36.0796
18236,15-04-2020,164,11,1,-115.094,36.0796
18237,16-04-2020,181,12,1,-115.094,36.0796
18238,17-04-2020,202,13,1,-115.094,36.0796
18239,18-04-2020,223,14,1,-115.094,36.0796
18240,19-04-2020,244,14,1,-115.094,36.0796
18241,20-04-2020,265,15,1,-115.094,36.0796
18242,21-04-2020,286,16,1,-115.094,36.0796
18243,22-04-2020,306,17,2,-115.094,36.0796
18244,23-04-2020,327,18,2,-115.094,36.0796
18245,24-04-2020,348,21,2,-115.094,36.0796
18246,25-04-2020,369,23,2,-115.094,36.0796
18247,26-04-2020,390,25,2,-115.094,36.0796
18248,27-04-2020,411,28,2,-115.094,36.0796
18249,28-04-2020,432,31,2,-115.094,36.0796
18250,29-04-2020,454,34,2,-115.094,36.0796
18251,30-04-2020,475,37,3,-115.094,36.0796
18252,01-05-2020,497,40,3,-115.094,36.0796
18253,02-05-2020,520,43,3,-115.094,36.0796
18254,03-05-2020,544,45,3,-115.094,36.0796
18255,04-05-2020,569,48,3,-115.094,36.0796
18256,05-05-2020,595,51,3,-115.094,36.0796
18257,06-05-2020,621,55,3,-115.094,36.0796
18258,07-05-2020,647,59,3,-115.094,36.0796
18259,08-05-2020,672,62,3,-115.094,36.0796
18260,09-05-2020,697,66,4,-115.094,36.0796
18261,10-05-2020,721,69,4,-115.094,36.0796
18262,11-05-2020,746,73,4,-115.094,36.0796
18263,12-05-2020,776,77,4,-115.094,36.0796
18264,13-05-2020,805,80,4,-115.094,36.0796
18265,14-05-2020,835,84,4,-115.094,36.0796
18266,15-05-2020,869,88,4,-115.094,36.0796
18267,16-05-2020,903,91,4,-115.094,36.0796
18268,17-05-2020,937,95,5,-115.094,36.0796
18269,18-05-2020,971,99,5,-115.094,36.0796
18270,22-03-2020,0,0,0,-95.8143,29.5693
18271,23-03-2020,0,0,0,-95.8143,29.5693
18272,24-03-2020,0,0,0,-95.8143,29.5693
18273,25-03-2020,1,0,0,-95.8143,29.5693
18274,26-03-2020,2,0,0,-95.8143,29.5693
18275,27-03-2020,4,0,0,-95.8143,29.5693
18276,28-03-2020,5,0,0,-95.8143,29.5693
18277,29-03-2020,6,0,0,-95.8143,29.5693
18278,30-03-2020,11,0,0,-95.8143,29.5693
18279,31-03-2020,16,0,0,-95.8143,29.5693
18280,01-04-2020,20,0,0,-95.8143,29.5693
18281,02-04-2020,25,0,0,-95.8143,29.5693
18282,03-04-2020,30,1,0,-95.8143,29.5693
18283,04-04-2020,39,2,0,-95.8143,29.5693
18284,05-04-2020,48,3,0,-95.8143,29.5693
18285,06-04-2020,57,3,0,-95.8143,29.5693
18286,07-04-2020,66,4,0,-95.8143,29.5693
18287,08-04-2020,75,5,0,-95.8143,29.5693
18288,09-04-2020,84,6,0,-95.8143,29.5693
18289,10-04-2020,93,7,0,-95.8143,29.5693
18290,11-04-2020,102,7,0,-95.8143,29.5693
18291,12-04-2020,111,8,0,-95.8143,29.5693
18292,13-04-2020,120,9,1,-95.8143,29.5693
18293,14-04-2020,131,10,1,-95.8143,29.5693
18294,15-04-2020,149,10,1,-95.8143,29.5693
18295,16-04-2020,166,11,1,-95.8143,29.5693
18296,17-04-2020,185,12,1,-95.8143,29.5693
18297,18-04-2020,206,13,1,-95.8143,29.5693
18298,19-04-2020,227,14,1,-95.8143,29.5693
18299,20-04-2020,247,14,1,-95.8143,29.5693
18300,21-04-2020,268,15,1,-95.8143,29.5693
18301,22-04-2020,289,16,2,-95.8143,29.5693
18302,23-04-2020,310,17,2,-95.8143,29.5693
18303,24-04-2020,331,18,2,-95.8143,29.5693
18304,25-04-2020,352,20,2,-95.8143,29.5693
18305,26-04-2020,373,22,2,-95.8143,29.5693
18306,27-04-2020,394,25,2,-95.8143,29.5693
18307,28-04-2020,416,27,2,-95.8143,29.5693
18308,29-04-2020,437,30,2,-95.8143,29.5693
18309,30-04-2020,458,33,2,-95.8143,29.5693
18310,01-05-2020,480,36,3,-95.8143,29.5693
18311,02-05-2020,502,39,3,-95.8143,29.5693
